tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,4,13,4,0
before_raw_cswitch_A,0,4,14,-8,0
before_raw_cswitch_A,0,4,15,-5,0
before_raw_cswitch_A,0,4,16,3,0
before_raw_cswitch_A,0,4,17,2,0
before_raw_cswitch_A,0,4,18,4,0
before_raw_cswitch_A,0,4,19,-18,0
before_raw_cswitch_A,0,4,20,9,0
before_raw_cswitch_A,0,4,21,-31,0
before_raw_cswitch_A,0,4,22,4,0
before_raw_cswitch_A,0,4,23,5,0
before_raw_cswitch_A,0,4,24,3,0
before_raw_cswitch_A,0,4,25,18,0
before_raw_cswitch_A,0,4,26,6,0
before_raw_cswitch_A,0,4,27,6,0
before_raw_cswitch_A,0,4,28,0,0
before_raw_cswitch_A,0,4,29,-3,0
before_raw_cswitch_A,0,4,30,0,0
before_raw_cswitch_A,0,4,31,-26,0
before_raw_cswitch_A,0,5,0,-1,0
before_raw_cswitch_A,0,5,1,4,0
before_raw_cswitch_A,0,5,2,-5,0
before_raw_cswitch_A,0,5,3,-1,0
before_raw_cswitch_A,0,5,4,-11,0
before_raw_cswitch_A,0,5,5,0,0
before_raw_cswitch_A,0,5,6,-7,0
before_raw_cswitch_A,0,5,7,3,0
before_raw_cswitch_A,0,5,8,-7,0
before_raw_cswitch_A,0,5,9,-3,0
before_raw_cswitch_A,0,5,10,5,0
before_raw_cswitch_A,0,5,11,-8,0
before_raw_cswitch_A,0,5,12,0,0
before_raw_cswitch_A,0,5,13,4,0
before_raw_cswitch_A,0,5,14,-3,0
before_raw_cswitch_A,0,5,15,6,0
before_raw_cswitch_A,0,5,16,-1,0
before_raw_cswitch_A,0,5,17,0,0
before_raw_cswitch_A,0,5,18,1,0
before_raw_cswitch_A,0,5,19,3,0
before_raw_cswitch_A,0,5,20,1,0
before_raw_cswitch_A,0,5,21,-6,0
before_raw_cswitch_A,0,5,22,-14,0
before_raw_cswitch_A,0,5,23,-3,0
before_raw_cswitch_A,0,5,24,13,0
before_raw_cswitch_A,0,5,25,0,0
before_raw_cswitch_A,0,5,26,0,0
before_raw_cswitch_A,0,5,27,-1,0
before_raw_cswitch_A,0,5,28,-9,0
before_raw_cswitch_A,0,5,29,-2,0
before_raw_cswitch_A,0,5,30,-6,0
before_raw_cswitch_A,0,5,31,8,0
before_raw_cswitch_A,0,6,0,2,0
before_raw_cswitch_A,0,6,1,-22,0
before_raw_cswitch_A,0,6,2,5,0
before_raw_cswitch_A,0,6,3,9,0
before_raw_cswitch_A,0,6,4,10,0
before_raw_cswitch_A,0,6,5,8,0
before_raw_cswitch_A,0,6,6,-1,0
