tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,1,59,10,0
before_raw_cswitch_A,0,1,60,-35,0
before_raw_cswitch_A,0,1,61,-15,0
before_raw_cswitch_A,0,1,62,11,0
before_raw_cswitch_A,0,1,63,5,0
before_raw_cswitch_A,0,2,0,-13,0
before_raw_cswitch_A,0,2,1,18,0
before_raw_cswitch_A,0,2,2,0,0
before_raw_cswitch_A,0,2,3,-12,0
before_raw_cswitch_A,0,2,4,-9,0
before_raw_cswitch_A,0,2,5,8,0
before_raw_cswitch_A,0,2,6,3,0
before_raw_cswitch_A,0,2,7,-11,0
before_raw_cswitch_A,0,2,8,-2,0
before_raw_cswitch_A,0,2,9,-3,0
before_raw_cswitch_A,0,2,10,-7,0
before_raw_cswitch_A,0,2,11,-10,0
before_raw_cswitch_A,0,2,12,-12,0
before_raw_cswitch_A,0,2,13,9,0
before_raw_cswitch_A,0,2,14,8,0
before_raw_cswitch_A,0,2,15,-22,0
before_raw_cswitch_A,0,2,16,17,0
before_raw_cswitch_A,0,2,17,-18,0
before_raw_cswitch_A,0,2,18,23,0
before_raw_cswitch_A,0,2,19,-7,0
before_raw_cswitch_A,0,2,20,-10,0
before_raw_cswitch_A,0,2,21,-18,0
before_raw_cswitch_A,0,2,22,4,0
before_raw_cswitch_A,0,2,23,15,0
before_raw_cswitch_A,0,2,24,-4,0
before_raw_cswitch_A,0,2,25,9,0
before_raw_cswitch_A,0,2,26,31,0
before_raw_cswitch_A,0,2,27,14,0
before_raw_cswitch_A,0,2,28,-22,0
before_raw_cswitch_A,0,2,29,-17,0
before_raw_cswitch_A,0,2,30,12,0
before_raw_cswitch_A,0,2,31,6,0
before_raw_cswitch_A,0,2,32,22,0
before_raw_cswitch_A,0,2,33,49,0
before_raw_cswitch_A,0,2,34,-27,0
before_raw_cswitch_A,0,2,35,6,0
before_raw_cswitch_A,0,2,36,-27,0
before_raw_cswitch_A,0,2,37,10,0
before_raw_cswitch_A,0,2,38,-26,0
before_raw_cswitch_A,0,2,39,4,0
before_raw_cswitch_A,0,2,40,28,0
before_raw_cswitch_A,0,2,41,16,0
before_raw_cswitch_A,0,2,42,1,0
before_raw_cswitch_A,0,2,43,-16,0
before_raw_cswitch_A,0,2,44,12,0
before_raw_cswitch_A,0,2,45,-27,0
before_raw_cswitch_A,0,2,46,11,0
before_raw_cswitch_A,0,2,47,-7,0
before_raw_cswitch_A,0,2,48,1,0
before_raw_cswitch_A,0,2,49,-9,0
before_raw_cswitch_A,0,2,50,-17,0
before_raw_cswitch_A,0,2,51,5,0
before_raw_cswitch_A,0,2,52,4,0
before_raw_cswitch_A,0,2,53,-34,0
before_raw_cswitch_A,0,2,54,7,0
before_raw_cswitch_A,0,2,55,11,0
before_raw_cswitch_A,0,2,56,-25,0
before_raw_cswitch_A,0,2,57,2,0
before_raw_cswitch_A,0,2,58,12,0
before_raw_cswitch_A,0,2,59,27,0
