tag,context,y,x,mac_q,mac_sc_q,time
after_local_cswitch,0,3,6,0,28012,3195280 ns
after_local_cswitch,0,4,5,0,-158,3195280 ns
after_local_cswitch,0,5,4,0,5526,3195280 ns
after_local_cswitch,0,6,3,0,-45069,3195280 ns
after_local_cswitch,0,7,2,0,42915,3195280 ns
after_local_cswitch,0,8,1,0,61830,3195280 ns
after_local_cswitch,0,9,0,0,-18902,3195280 ns
after_local_cswitch,0,16,9,0,-14075,3195280 ns
after_local_cswitch,0,17,8,0,1890,3195280 ns
after_local_cswitch,0,18,7,0,337,3195280 ns
after_local_cswitch,0,19,6,0,-12780,3195280 ns
after_local_cswitch,0,20,5,0,-65795,3195280 ns
after_local_cswitch,0,21,4,0,317,3195280 ns
after_local_cswitch,0,22,3,0,21453,3195280 ns
after_local_cswitch,0,23,2,0,-16543,3195280 ns
after_local_cswitch,0,24,1,0,58619,3195280 ns
after_local_cswitch,0,25,0,0,-32064,3195280 ns
after_local_cswitch,0,0,10,0,-64752,3195290 ns
after_local_cswitch,0,1,9,0,-7697,3195290 ns
after_local_cswitch,0,2,8,0,28680,3195290 ns
after_local_cswitch,0,3,7,0,-39501,3195290 ns
after_local_cswitch,0,4,6,0,2788,3195290 ns
after_local_cswitch,0,5,5,0,48008,3195290 ns
after_local_cswitch,0,6,4,0,-24543,3195290 ns
after_local_cswitch,0,7,3,0,34786,3195290 ns
after_local_cswitch,0,8,2,0,27219,3195290 ns
after_local_cswitch,0,9,1,0,75866,3195290 ns
after_local_cswitch,0,10,0,0,-50001,3195290 ns
after_local_cswitch,0,16,10,0,-24166,3195290 ns
after_local_cswitch,0,17,9,0,9407,3195290 ns
after_local_cswitch,0,18,8,0,-34861,3195290 ns
after_local_cswitch,0,19,7,0,-30805,3195290 ns
after_local_cswitch,0,20,6,0,-72292,3195290 ns
after_local_cswitch,0,21,5,0,-63298,3195290 ns
after_local_cswitch,0,22,4,0,-88451,3195290 ns
after_local_cswitch,0,23,3,0,-13005,3195290 ns
after_local_cswitch,0,24,2,0,76088,3195290 ns
after_local_cswitch,0,25,1,0,110989,3195290 ns
after_local_cswitch,0,26,0,0,-80953,3195290 ns
after_local_cswitch,0,0,10,0,-64752,3195290 ns
after_local_cswitch,0,1,9,0,-7697,3195290 ns
after_local_cswitch,0,2,8,0,28680,3195290 ns
after_local_cswitch,0,3,7,0,-39501,3195290 ns
after_local_cswitch,0,4,6,0,2788,3195290 ns
after_local_cswitch,0,5,5,0,48008,3195290 ns
after_local_cswitch,0,6,4,0,-24543,3195290 ns
after_local_cswitch,0,7,3,0,34786,3195290 ns
after_local_cswitch,0,8,2,0,27219,3195290 ns
after_local_cswitch,0,9,1,0,75866,3195290 ns
after_local_cswitch,0,10,0,0,-50001,3195290 ns
after_local_cswitch,0,16,10,0,-24166,3195290 ns
after_local_cswitch,0,17,9,0,9407,3195290 ns
after_local_cswitch,0,18,8,0,-34861,3195290 ns
after_local_cswitch,0,19,7,0,-30805,3195290 ns
after_local_cswitch,0,20,6,0,-72292,3195290 ns
after_local_cswitch,0,21,5,0,-63298,3195290 ns
after_local_cswitch,0,22,4,0,-88451,3195290 ns
after_local_cswitch,0,23,3,0,-13005,3195290 ns
after_local_cswitch,0,24,2,0,76088,3195290 ns
after_local_cswitch,0,25,1,0,110989,3195290 ns
after_local_cswitch,0,26,0,0,-80953,3195290 ns
after_local_cswitch,0,0,10,0,-64752,3195290 ns
after_local_cswitch,0,1,9,0,-7697,3195290 ns
after_local_cswitch,0,2,8,0,28680,3195290 ns
after_local_cswitch,0,3,7,0,-39501,3195290 ns
after_local_cswitch,0,4,6,0,2788,3195290 ns
after_local_cswitch,0,5,5,0,48008,3195290 ns
after_local_cswitch,0,6,4,0,-24543,3195290 ns
after_local_cswitch,0,7,3,0,34786,3195290 ns
after_local_cswitch,0,8,2,0,27219,3195290 ns
after_local_cswitch,0,9,1,0,75866,3195290 ns
after_local_cswitch,0,10,0,0,-50001,3195290 ns
after_local_cswitch,0,16,10,0,-24166,3195290 ns
after_local_cswitch,0,17,9,0,9407,3195290 ns
after_local_cswitch,0,18,8,0,-34861,3195290 ns
