tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,5,23,18247,0
before_raw_cswitch_A,0,5,24,27000,0
before_raw_cswitch_A,0,5,25,51287,0
before_raw_cswitch_A,0,5,26,31926,0
before_raw_cswitch_A,0,5,27,343,0
before_raw_cswitch_A,0,5,28,20312,0
before_raw_cswitch_A,0,5,29,30672,0
before_raw_cswitch_A,0,5,30,-33939,0
before_raw_cswitch_A,0,5,31,44021,0
before_raw_cswitch_A,0,6,0,-23853,0
before_raw_cswitch_A,0,6,1,71697,0
before_raw_cswitch_A,0,6,2,-56453,0
before_raw_cswitch_A,0,6,3,-45069,0
before_raw_cswitch_A,0,6,4,-24543,0
before_raw_cswitch_A,0,6,5,-15750,0
before_raw_cswitch_A,0,6,6,24644,0
before_raw_cswitch_A,0,6,7,21784,0
before_raw_cswitch_A,0,6,8,11800,0
before_raw_cswitch_A,0,6,9,17638,0
before_raw_cswitch_A,0,6,10,-16729,0
before_raw_cswitch_A,0,6,11,8146,0
before_raw_cswitch_A,0,6,12,-8563,0
before_raw_cswitch_A,0,6,13,17276,0
before_raw_cswitch_A,0,6,14,-45816,0
before_raw_cswitch_A,0,6,15,26740,0
before_raw_cswitch_A,0,6,16,-34688,0
before_raw_cswitch_A,0,6,17,23945,0
before_raw_cswitch_A,0,6,18,-72188,0
before_raw_cswitch_A,0,6,19,-39774,0
before_raw_cswitch_A,0,6,20,74153,0
before_raw_cswitch_A,0,6,21,110314,0
before_raw_cswitch_A,0,6,22,74761,0
before_raw_cswitch_A,0,6,23,-22712,0
before_raw_cswitch_A,0,6,24,16155,0
before_raw_cswitch_A,0,6,25,6929,0
before_raw_cswitch_A,0,6,26,-91028,0
before_raw_cswitch_A,0,6,27,-14989,0
before_raw_cswitch_A,0,6,28,-34455,0
before_raw_cswitch_A,0,6,29,76514,0
before_raw_cswitch_A,0,6,30,-107115,0
before_raw_cswitch_A,0,6,31,-16759,0
before_raw_cswitch_A,0,7,0,54637,0
before_raw_cswitch_A,0,7,1,-35672,0
before_raw_cswitch_A,0,7,2,42915,0
before_raw_cswitch_A,0,7,3,34786,0
before_raw_cswitch_A,0,7,4,-18671,0
before_raw_cswitch_A,0,7,5,9190,0
before_raw_cswitch_A,0,7,6,-9501,0
before_raw_cswitch_A,0,7,7,-58091,0
before_raw_cswitch_A,0,7,8,3019,0
before_raw_cswitch_A,0,7,9,-36050,0
before_raw_cswitch_A,0,7,10,-19322,0
before_raw_cswitch_A,0,7,11,42813,0
before_raw_cswitch_A,0,7,12,-17391,0
before_raw_cswitch_A,0,7,13,-21195,0
before_raw_cswitch_A,0,7,14,1531,0
before_raw_cswitch_A,0,7,15,55082,0
before_raw_cswitch_A,0,7,16,-65724,0
before_raw_cswitch_A,0,7,17,-38292,0
before_raw_cswitch_A,0,7,18,-2634,0
before_raw_cswitch_A,0,7,19,-2006,0
before_raw_cswitch_A,0,7,20,15516,0
before_raw_cswitch_A,0,7,21,-60852,0
before_raw_cswitch_A,0,7,22,27308,0
before_raw_cswitch_A,0,7,23,-60842,0
before_raw_cswitch_A,0,7,24,74219,0
before_raw_cswitch_A,0,7,25,-110580,0
before_raw_cswitch_A,0,7,26,47978,0
before_raw_cswitch_A,0,7,27,3233,0
before_raw_cswitch_A,0,7,28,-26514,0
before_raw_cswitch_A,0,7,29,-48575,0
before_raw_cswitch_A,0,7,30,-40385,0
before_raw_cswitch_A,0,7,31,1961,0
before_raw_cswitch_A,0,8,0,21612,0
before_raw_cswitch_A,0,8,1,61830,0
before_raw_cswitch_A,0,8,2,27219,0
before_raw_cswitch_A,0,8,3,-11493,0
before_raw_cswitch_A,0,8,4,-63907,0
before_raw_cswitch_A,0,8,5,-12815,0
before_raw_cswitch_A,0,8,6,-26308,0
