tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,3,22,-44132,0
before_raw_cswitch_A,0,3,23,52177,0
before_raw_cswitch_A,0,3,24,-53774,0
before_raw_cswitch_A,0,3,25,-128803,0
before_raw_cswitch_A,0,3,26,-138948,0
before_raw_cswitch_A,0,3,27,-69875,0
before_raw_cswitch_A,0,3,28,20971,0
before_raw_cswitch_A,0,3,29,121623,0
before_raw_cswitch_A,0,3,30,-41960,0
before_raw_cswitch_A,0,3,31,-44166,0
before_raw_cswitch_A,0,4,0,161099,0
before_raw_cswitch_A,0,4,1,-163381,0
before_raw_cswitch_A,0,4,2,-112236,0
before_raw_cswitch_A,0,4,3,-234276,0
before_raw_cswitch_A,0,4,4,32920,0
before_raw_cswitch_A,0,4,5,-107829,0
before_raw_cswitch_A,0,4,6,-65167,0
before_raw_cswitch_A,0,4,7,-32965,0
before_raw_cswitch_A,0,4,8,-121628,0
before_raw_cswitch_A,0,4,9,46521,0
before_raw_cswitch_A,0,4,10,82798,0
before_raw_cswitch_A,0,4,11,-274267,0
before_raw_cswitch_A,0,4,12,-222539,0
before_raw_cswitch_A,0,4,13,153280,0
before_raw_cswitch_A,0,4,14,123229,0
before_raw_cswitch_A,0,4,15,89980,0
before_raw_cswitch_A,0,4,16,185633,0
before_raw_cswitch_A,0,4,17,-184939,0
before_raw_cswitch_A,0,4,18,-37479,0
before_raw_cswitch_A,0,4,19,-313045,0
before_raw_cswitch_A,0,4,20,-40237,0
before_raw_cswitch_A,0,4,21,96922,0
before_raw_cswitch_A,0,4,22,63769,0
before_raw_cswitch_A,0,4,23,31751,0
before_raw_cswitch_A,0,4,24,165521,0
before_raw_cswitch_A,0,4,25,-86537,0
before_raw_cswitch_A,0,4,26,-16595,0
before_raw_cswitch_A,0,4,27,-126324,0
before_raw_cswitch_A,0,4,28,108091,0
before_raw_cswitch_A,0,4,29,86102,0
before_raw_cswitch_A,0,4,30,-87868,0
before_raw_cswitch_A,0,4,31,94866,0
